RPM,MAP,TempoDeInjecao,Confianca
6173,-0.05,6.1,0.063
6173,0.05,6.4,0.064
6174,-0.95,3.9,0.026
6174,-0.85,4.1,0.091
6174,-0.75,4.4,0.07
6174,-0.65,4.6,0.062
6174,-0.55,4.9,0.067
6174,-0.45,5.1,0.057
6174,-0.35,5.4,0.051
6174,-0.25,13.4,0.03
6174,-0.15,5.9,0.063
6174,-0.05,1.0,0.018
6174,0.05,6.4,0.062
6175,-0.95,3.9,0.048
6175,-0.85,4.1,0.07
6175,-0.75,4.4,0.046
6175,-0.65,4.6,0.048
6175,-0.55,4.9,0.095
6175,-0.45,6.1,0.059
6175,-0.35,5.4,0.056
6175,-0.25,2.5,0.063
6175,-0.15,10.5,0.05
6175,-0.05,6.1,0.053
6175,0.05,6.4,0.075
6176,-0.95,3.9,0.055
6176,-0.85,4.1,0.054
6176,-0.75,4.4,0.063
6176,-0.65,4.6,0.089
6176,-0.55,4.9,0.052
6176,-0.45,5.1,0.078
6176,-0.35,5.4,0.089
6176,-0.25,5.6,0.055
6176,-0.15,5.9,0.048
6176,-0.05,6.1,0.053
6176,0.05,6.4,0.032
6177,-0.95,3.9,0.055
6177,-0.85,4.1,0.031
6177,-0.75,4.4,0.044
6177,-0.65,4.6,0.04
6177,-0.55,4.9,0.036
6177,-0.45,9.1,0.055
6177,-0.35,5.4,0.069
6177,-0.25,5.6,0.03
6177,-0.15,5.9,0.027
6177,-0.05,6.1,0.032
6177,0.05,6.4,0.038
6178,-0.95,3.9,0.053
6178,-0.85,4.1,0.057
6178,-0.75,4.4,0.068
6178,-0.65,4.6,0.07
6178,-0.55,4.9,0.037
6178,-0.45,5.1,0.066
6178,-0.35,5.4,0.049
6178,-0.25,5.6,0.049
6178,-0.15,5.9,0.022
6178,-0.05,6.1,0.042
6178,0.05,6.4,0.046
6179,-0.95,3.9,0.066
6179,-0.85,4.1,0.081
6179,-0.75,4.4,0.051
6179,-0.65,4.6,0.068
6179,-0.55,4.9,0.08
6179,-0.45,5.1,0.047
6179,-0.35,5.4,0.033
6179,-0.25,5.6,0.086
6179,-0.15,5.9,0.048
6179,-0.05,6.1,0.045
6179,0.05,6.4,0.057
6180,-0.95,3.9,0.059
6180,-0.85,4.1,0.04
6180,-0.75,4.4,0.067
6180,-0.65,4.6,0.048
6180,-0.55,4.9,0.048
6180,-0.45,5.1,0.037
6180,-0.35,5.4,0.057
6180,-0.25,5.6,0.057
6180,-0.15,5.9,0.069
6180,-0.05,6.1,0.077
6180,0.05,6.4,0.073
6181,-0.95,3.9,0.067
6181,-0.85,4.1,0.046
6181,-0.75,4.4,0.047
6181,-0.65,7.0,0.053
6181,-0.55,4.9,0.074
6181,-0.45,5.1,0.05
6181,-0.35,5.4,0.062
6181,-0.25,5.6,0.085
6181,-0.15,5.9,0.041
6181,-0.05,6.1,0.072
6181,0.05,6.4,0.063
6182,-0.95,3.9,0.065
6182,-0.85,4.1,0.067
6182,-0.75,4.4,0.072
6182,-0.65,4.6,0.078
6182,-0.55,4.9,0.089
6182,-0.45,5.1,0.067
6182,-0.35,7.9,0.061
6182,-0.25,5.6,0.065
6182,-0.15,5.9,0.083
6182,-0.05,6.1,0.056
6182,0.05,6.4,0.051
6183,-0.95,3.9,0.047
6183,-0.85,4.1,0.046
6183,-0.75,4.4,0.123
6183,-0.65,4.6,0.096
6183,-0.55,4.9,0.074
6183,-0.45,5.1,0.086
6183,-0.35,5.4,0.091
6183,-0.25,5.6,0.067
6183,-0.15,5.9,0.054
6183,-0.05,6.1,0.058
6183,0.05,6.4,0.056
6184,-0.95,3.9,0.055
6184,-0.85,4.1,0.071
6184,-0.75,4.4,0.11
6184,-0.65,4.6,0.098
6184,-0.55,4.9,0.118
6184,-0.45,5.1,0.072
6184,-0.35,5.4,0.074
6184,-0.25,5.6,0.06
6184,-0.15,5.9,0.069
6184,-0.05,6.1,0.049
6184,0.05,6.4,0.107
6185,-0.95,10.2,0.083
6185,-0.85,4.1,0.033
6185,-0.75,4.4,0.099
6185,-0.65,11.8,0.1
6185,-0.55,4.9,0.091
6185,-0.45,5.1,0.073
6185,-0.35,5.4,0.05
6185,-0.25,5.6,0.031
6185,-0.15,5.9,0.066
6185,-0.05,6.1,0.078
6185,0.05,6.4,0.098
6186,-0.95,3.9,0.057
6186,-0.85,4.1,0.056
6186,-0.75,4.4,0.052
6186,-0.65,4.6,0.068
6186,-0.55,4.9,0.045
6186,-0.45,5.1,0.093
6186,-0.35,5.4,0.054
6186,-0.25,5.6,0.041
6186,-0.15,5.9,0.07
6186,-0.05,6.1,0.077
6186,0.05,6.4,0.07
6187,-0.95,3.9,0.072
6187,-0.85,4.1,0.041
6187,-0.75,4.4,0.041
6187,-0.65,4.6,0.052
6187,-0.55,4.9,0.063
6187,-0.45,5.1,0.039
6187,-0.35,5.4,0.042
6187,-0.25,5.6,0.044
6187,-0.15,5.9,0.038
6187,-0.05,6.1,0.066
6187,0.05,6.4,0.059
6188,-0.95,3.9,0.077
6188,-0.85,4.1,0.048
6188,-0.75,4.4,0.045
6188,-0.65,4.6,0.046
6188,-0.55,4.9,0.089
6188,-0.45,5.1,0.095
6188,-0.35,5.4,0.058
6188,-0.25,5.6,0.039
6188,-0.15,5.9,0.043
6188,-0.05,6.1,0.049
6188,0.05,6.0,0.068
6189,-0.95,3.9,0.109
6189,-0.85,4.1,0.098
6189,-0.75,4.4,0.047
6189,-0.65,4.6,0.072
6189,-0.55,4.9,0.058
6189,-0.45,5.1,0.077
6189,-0.35,5.4,0.04
6189,-0.25,5.6,0.07
6189,-0.15,5.9,0.058
6189,-0.05,6.1,0.088
6189,0.05,6.4,0.062
6190,-0.95,3.9,0.089
6190,-0.85,4.1,0.056
6190,-0.75,4.4,0.085
6190,-0.65,4.6,0.051
6190,-0.55,4.9,0.049
6190,-0.45,5.1,0.071
6190,-0.35,5.4,0.075
6190,-0.25,5.6,0.049
6190,-0.15,5.5,0.072
6190,-0.05,6.1,0.08
6190,0.05,6.4,0.053
6191,-0.95,3.9,0.066
6191,-0.85,4.1,0.051
6191,-0.75,4.4,0.053
6191,-0.65,5.9,0.042
6191,-0.55,4.9,0.047
6191,-0.45,5.1,0.065
6191,-0.35,5.4,0.085
6191,-0.25,5.6,0.084
6191,-0.15,5.9,0.081
6191,-0.05,6.1,0.103
6191,0.05,6.4,0.085
6192,-0.95,3.9,0.087
6192,-0.85,4.1,0.037
6192,-0.75,4.4,0.044
6192,-0.65,4.6,0.057
6192,-0.55,4.9,0.068
6192,-0.45,5.1,0.075
6192,-0.35,5.4,0.085
6192,-0.25,5.6,0.096
6192,-0.15,5.9,0.095
6192,-0.05,6.1,0.095
6192,0.05,6.4,0.143
6193,-0.95,3.9,0.088
6193,-0.85,4.1,0.099
6193,-0.75,4.4,0.075
6193,-0.65,4.6,0.092
6193,-0.55,4.9,0.081
6193,-0.45,5.1,0.052
6193,-0.35,5.4,0.076
6193,-0.25,5.6,0.063
6193,-0.15,5.9,0.079
6193,-0.05,6.1,0.107
6193,0.05,6.4,0.16
6194,-0.95,3.9,0.092
6194,-0.85,4.1,0.059
6194,-0.75,4.4,0.082
6194,-0.65,4.6,0.062
6194,-0.55,4.9,0.055
6194,-0.45,3.0,0.083
6194,-0.35,5.4,0.067
6194,-0.25,5.6,0.07
6194,-0.15,10.9,0.061
6194,-0.05,6.1,0.078
6194,0.05,6.4,0.108
6195,-0.95,3.9,0.071
6195,-0.85,12.2,0.049
6195,-0.75,4.4,0.071
6195,-0.65,1.5,0.064
6195,-0.55,4.9,0.067
6195,-0.45,5.1,0.06
6195,-0.35,5.4,0.076
6195,-0.25,2.9,0.074
6195,-0.15,5.9,0.063
6195,-0.05,6.1,0.065
6195,0.05,6.4,0.047
6196,-0.95,3.9,0.084
6196,-0.85,4.1,0.091
6196,-0.75,4.4,0.076
6196,-0.65,4.6,0.071
6196,-0.55,4.9,0.057
6196,-0.45,5.1,0.072
6196,-0.35,5.4,0.073
6196,-0.25,5.6,0.049
6196,-0.15,5.9,0.095
6196,-0.05,6.1,0.079
6196,0.05,6.4,0.039
6197,-0.95,3.9,0.086
6197,-0.85,4.1,0.088
6197,-0.75,4.4,0.085
6197,-0.65,3.8,0.061
6197,-0.55,8.2,0.093
6197,-0.45,5.1,0.05
6197,-0.35,5.4,0.065
6197,-0.25,5.6,0.07
6197,-0.15,5.9,0.098
6197,-0.05,7.8,0.072
6197,0.05,6.4,0.072
6198,-0.95,3.9,0.074
6198,-0.85,4.1,0.078
6198,-0.75,6.6,0.096
6198,-0.65,4.6,0.083
6198,-0.55,4.9,0.054
6198,-0.45,5.1,0.058
6198,-0.35,5.4,0.07
6198,-0.25,5.6,0.049
6198,-0.15,5.9,0.043
6198,-0.05,6.1,0.057
6198,0.05,6.4,0.055
6199,-0.95,3.9,0.069
6199,-0.85,4.1,0.068
6199,-0.75,4.4,0.056
6199,-0.65,4.6,0.051
6199,-0.55,4.9,0.058
6199,-0.45,5.1,0.059
6199,-0.35,5.4,0.051
6199,-0.25,8.2,0.04
6199,-0.15,5.9,0.068
6199,-0.05,6.2,0.067
6199,0.05,9.2,0.069
6200,-0.95,3.9,0.056
6200,-0.85,4.1,0.079
6200,-0.75,4.4,0.084
6200,-0.65,4.6,0.097
6200,-0.55,4.9,0.057
6200,-0.45,5.1,0.055
6200,-0.35,5.4,0.046
6200,-0.25,5.6,0.054
6200,-0.15,5.9,0.047
6200,-0.05,6.1,0.04
6200,0.05,6.4,0.078
6201,-0.95,3.9,0.06
6201,-0.85,4.1,0.105
6201,-0.75,4.4,0.075
6201,-0.65,4.6,0.051
6201,-0.55,4.9,0.063
6201,-0.45,5.1,0.049
6201,-0.35,5.4,0.044
6201,-0.25,5.6,0.055
6201,-0.15,5.9,0.038
6201,-0.05,6.1,0.108
6201,0.05,6.4,0.075
6202,-0.95,3.9,0.1
6202,-0.85,4.1,0.063
6202,-0.75,4.4,0.086
6202,-0.65,4.6,0.043
6202,-0.55,4.9,0.025
6202,-0.45,5.1,0.042
6202,-0.35,5.4,0.029
6202,-0.25,5.6,0.075
6202,-0.15,5.9,0.066
6202,-0.05,6.1,0.055
6202,0.05,6.4,0.052
6203,-0.95,3.9,0.038
6203,-0.85,4.1,0.046
6203,-0.75,4.4,0.071
6203,-0.65,2.6,0.067
6203,-0.55,4.9,0.025
6203,-0.45,5.1,0.05
6203,-0.35,5.4,0.027
6203,-0.25,5.6,0.043
6203,-0.15,5.9,0.103
6203,-0.05,6.1,0.1
6203,0.05,6.4,0.078
6204,-0.95,3.9,0.044
6204,-0.85,4.1,0.058
6204,-0.75,4.4,0.053
6204,-0.65,4.6,0.039
6204,-0.55,4.9,0.06
6204,-0.45,5.1,0.056
6204,-0.35,5.4,0.033
6204,-0.25,5.6,0.057
6204,-0.15,5.9,0.085
6204,-0.05,6.1,0.078
6204,0.05,6.4,0.12
6205,-0.95,3.9,0.033
6205,-0.85,4.1,0.042
6205,-0.75,4.4,0.063
6205,-0.65,4.6,0.043
6205,-0.55,4.9,0.05
6205,-0.45,5.1,0.064
6205,-0.35,5.4,0.05
6205,-0.25,5.6,0.074
6205,-0.15,5.9,0.078
6205,-0.05,6.1,0.053
6205,0.05,6.4,0.087
6206,-0.95,3.9,0.045
6206,-0.85,4.1,0.054
6206,-0.75,4.4,0.066
6206,-0.65,4.6,0.044
6206,-0.55,4.9,0.062
6206,-0.45,5.1,0.053
6206,-0.35,5.4,0.072
6206,-0.25,8.4,0.048
6206,-0.15,5.9,0.049
6206,-0.05,6.1,0.108
6206,0.05,6.4,0.052
6207,-0.95,3.9,0.051
6207,-0.85,4.1,0.073
6207,-0.75,4.4,0.061
6207,-0.65,4.6,0.059
6207,-0.55,14.4,0.023
6207,-0.45,5.1,0.057
6207,-0.35,5.4,0.098
6207,-0.25,5.6,0.066
6207,-0.15,5.9,0.063
6207,-0.05,6.1,0.05
6207,0.05,6.4,0.061
6208,-0.95,6.3,0.052
6208,-0.85,4.1,0.067
6208,-0.75,4.4,0.061
6208,-0.65,4.6,0.062
6208,-0.55,4.9,0.078
6208,-0.45,5.1,0.071
6208,-0.35,5.4,0.083
6208,-0.25,4.7,0.082
6208,-0.15,5.9,0.063
6208,-0.05,6.1,0.05
6208,0.05,6.4,0.056
6209,-0.95,3.9,0.079
6209,-0.85,4.1,0.103
6209,-0.75,4.4,0.09
6209,-0.65,4.6,0.055
6209,-0.55,3.7,0.068
6209,-0.45,5.1,0.061
6209,-0.35,5.4,0.059
6209,-0.25,5.6,0.1
6209,-0.15,5.9,0.067
6209,-0.05,6.1,0.087
6209,0.05,6.4,0.08
6210,-0.95,3.9,0.08
6210,-0.85,4.1,0.077
6210,-0.75,4.4,0.044
6210,-0.65,4.6,0.069
6210,-0.55,4.9,0.055
6210,-0.45,5.1,0.03
6210,-0.35,5.4,0.038
6210,-0.25,5.6,0.089
6210,-0.15,5.9,0.11
6210,-0.05,6.1,0.055
6210,0.05,6.4,0.106
6211,-0.95,3.9,0.068
6211,-0.85,4.1,0.103
6211,-0.75,4.4,0.087
6211,-0.65,4.6,0.058
6211,-0.55,4.9,0.039
6211,-0.45,5.1,0.055
6211,-0.35,5.4,0.05
6211,-0.25,5.6,0.044
6211,-0.15,5.9,0.107
6211,-0.05,6.1,0.115
6211,0.05,6.4,0.069
6212,-0.95,3.9,0.045
6212,-0.85,4.1,0.071
6212,-0.75,4.4,0.073
6212,-0.65,4.6,0.082
6212,-0.55,4.9,0.088
6212,-0.45,5.1,0.062
6212,-0.35,14.1,0.025
6212,-0.25,5.6,0.074
6212,-0.15,5.9,0.051
6212,-0.05,6.1,0.074
6212,0.05,6.4,0.078
6213,-0.95,3.9,0.045
6213,-0.85,13.9,0.016
6213,-0.75,4.4,0.062
6213,-0.65,4.6,0.049
6213,-0.55,4.9,0.081
6213,-0.45,5.1,0.047
6213,-0.35,5.4,0.055
6213,-0.25,5.6,0.051
6213,-0.15,11.3,0.082
6213,-0.05,2.2,0.102
6213,0.05,6.4,0.058
6214,-0.95,3.9,0.024
6214,-0.85,4.1,0.043
6214,-0.75,4.4,0.035
6214,-0.65,4.6,0.034
6214,-0.55,4.9,0.06
6214,-0.45,5.1,0.074
6214,-0.35,5.4,0.051
6214,-0.25,5.6,0.051
6214,-0.15,5.9,0.067
6214,-0.05,6.1,0.088
6214,0.05,6.4,0.069
6215,-0.95,3.9,0.041
6215,-0.85,4.1,0.023
6215,-0.75,4.4,0.023
6215,-0.65,4.6,0.03
6215,-0.55,4.9,0.051
6215,-0.45,3.3,0.092
6215,-0.35,5.4,0.072
6215,-0.25,5.6,0.051
6215,-0.15,5.9,0.035
6215,-0.05,6.1,0.046
6215,0.05,6.4,0.071
6216,-0.95,3.9,0.037
6216,-0.85,4.1,0.057
6216,-0.75,4.4,0.072
6216,-0.65,4.6,0.072
6216,-0.55,2.2,0.103
6216,-0.45,8.9,0.058
6216,-0.35,5.4,0.085
6216,-0.25,5.6,0.053
6216,-0.15,5.9,0.046
6216,-0.05,6.1,0.056
6216,0.05,8.1,0.068
6217,-0.95,3.9,0.055
6217,-0.85,4.1,0.059
6217,-0.75,4.4,0.085
6217,-0.65,1.6,0.058
6217,-0.55,4.9,0.066
6217,-0.45,5.1,0.077
6217,-0.35,5.4,0.101
6217,-0.25,5.6,0.078
6217,-0.15,5.9,0.073
6217,-0.05,6.1,0.068
6217,0.05,6.4,0.064
6218,-0.95,3.9,0.057
6218,-0.85,12.5,0.029
6218,-0.75,4.4,0.059
6218,-0.65,4.6,0.058
6218,-0.55,4.9,0.073
6218,-0.45,5.1,0.038
6218,-0.35,5.4,0.076
6218,-0.25,5.6,0.046
6218,-0.15,3.4,0.093
6218,-0.05,6.1,0.074
6218,0.05,6.4,0.074
6219,-0.95,3.9,0.033
6219,-0.85,4.1,0.071
6219,-0.75,4.4,0.062
6219,-0.65,4.6,0.061
6219,-0.55,2.0,0.105
6219,-0.45,5.1,0.053
6219,-0.35,5.4,0.043
6219,-0.25,5.6,0.051
6219,-0.15,5.9,0.068
6219,-0.05,6.1,0.036
6219,0.05,6.4,0.063
6220,-0.95,3.9,0.041
6220,-0.85,10.1,0.045
6220,-0.75,4.4,0.059
6220,-0.65,4.6,0.096
6220,-0.55,4.9,0.053
6220,-0.45,10.2,0.066
6220,-0.35,5.4,0.033
6220,-0.25,5.6,0.033
6220,-0.15,5.9,0.023
6220,-0.05,6.1,0.045
6220,0.05,6.4,0.03
6221,-0.95,3.9,0.07
6221,-0.85,4.4,0.062
6221,-0.75,4.4,0.039
6221,-0.65,4.6,0.078
6221,-0.55,4.9,0.067
6221,-0.45,5.1,0.057
6221,-0.35,5.4,0.055
6221,-0.25,5.6,0.047
6221,-0.15,5.9,0.043
6221,-0.05,6.1,0.072
6221,0.05,6.4,0.033
6222,-0.95,3.9,0.054
6222,-0.85,4.1,0.098
6222,-0.75,4.4,0.093
6222,-0.65,4.6,0.061
6222,-0.55,4.9,0.068
6222,-0.45,5.1,0.045
6222,-0.35,5.4,0.051
6222,-0.25,5.6,0.045
6222,-0.15,5.9,0.066
6222,-0.05,5.6,0.038
6222,0.05,6.4,0.036
6223,-0.95,3.9,0.052
6223,-0.85,4.1,0.049
6223,-0.75,4.4,0.073
6223,-0.65,4.6,0.091
6223,-0.55,4.9,0.06
6223,-0.45,5.1,0.049
6223,-0.35,5.4,0.045
6223,-0.25,5.6,0.049
6223,-0.15,5.9,0.052
6223,-0.05,6.1,0.054
6223,0.05,7.5,0.043
6224,-0.95,3.9,0.111
6224,-0.85,4.1,0.062
6224,-0.75,4.4,0.067
6224,-0.65,4.6,0.041
6224,-0.55,4.9,0.059
6224,-0.45,5.1,0.035
6224,-0.35,5.4,0.028
6224,-0.25,5.6,0.056
6224,-0.15,5.9,0.08
6224,-0.05,10.6,0.04
6224,0.05,8.2,0.093
6225,-0.95,3.9,0.058
6225,-0.85,4.1,0.096
6225,-0.75,4.4,0.048
6225,-0.65,4.6,0.059
6225,-0.55,4.9,0.063
6225,-0.45,1.8,0.123
6225,-0.35,4.0,0.049
6225,-0.25,5.6,0.082
6225,-0.15,5.9,0.07
6225,-0.05,6.1,0.059
6225,0.05,6.4,0.064
6226,-0.95,3.9,0.065
6226,-0.85,4.1,0.084
6226,-0.75,4.4,0.088
6226,-0.65,4.6,0.104
6226,-0.55,4.9,0.07
6226,-0.45,5.1,0.097
6226,-0.35,5.4,0.108
6226,-0.25,5.6,0.063
6226,-0.15,5.9,0.072
6226,-0.05,6.1,0.062
6226,0.05,6.4,0.075
6227,-0.95,3.9,0.108
6227,-0.85,4.1,0.096
6227,-0.75,4.4,0.088
6227,-0.65,4.6,0.12
6227,-0.55,4.9,0.079
6227,-0.45,5.1,0.107
6227,-0.35,5.4,0.055
6227,-0.25,5.6,0.077
6227,-0.15,5.9,0.098
6227,-0.05,6.1,0.06
6227,0.05,6.4,0.064
6228,-0.95,3.9,0.067
6228,-0.85,4.1,0.068
6228,-0.75,4.4,0.124
6228,-0.65,4.6,0.056
6228,-0.55,4.9,0.088
6228,-0.45,5.1,0.078
6228,-0.35,5.4,0.071
6228,-0.25,5.6,0.036
6228,-0.15,5.9,0.06
6228,-0.05,6.1,0.057
6228,0.05,6.6,0.047
6229,-0.95,4.2,0.08
6229,-0.85,4.1,0.071
6229,-0.75,4.4,0.075
6229,-0.65,4.6,0.083
6229,-0.55,4.9,0.09
6229,-0.45,5.1,0.061
6229,-0.35,5.4,0.055
6229,-0.25,5.6,0.035
6229,-0.15,5.9,0.023
6229,-0.05,6.1,0.023
6229,0.05,6.4,0.065
6230,-0.95,3.9,0.046
6230,-0.85,4.1,0.083
6230,-0.75,4.4,0.042
6230,-0.65,12.2,0.03
6230,-0.55,4.9,0.077
6230,-0.45,5.1,0.071
6230,-0.35,5.4,0.077
6230,-0.25,5.6,0.051
6230,-0.15,5.9,0.05
6230,-0.05,6.1,0.043
6230,0.05,6.4,0.045
6231,-0.95,3.9,0.085
6231,-0.85,4.1,0.05
6231,-0.75,4.4,0.062
6231,-0.65,4.6,0.044
6231,-0.55,4.9,0.07
6231,-0.45,5.1,0.069
6231,-0.35,5.4,0.075
6231,-0.25,5.6,0.06
6231,-0.15,5.9,0.037
6231,-0.05,6.1,0.027
6231,0.05,6.4,0.045
6232,-0.95,2.2,0.094
6232,-0.85,4.1,0.083
6232,-0.75,4.4,0.047
6232,-0.65,11.7,0.058
6232,-0.55,1.9,0.063
6232,-0.45,5.1,0.041
6232,-0.35,5.4,0.065
6232,-0.25,5.6,0.047
6232,-0.15,5.9,0.037
6232,-0.05,6.1,0.047
6232,0.05,6.4,0.048
6233,-0.95,3.9,0.105
6233,-0.85,4.1,0.072
6233,-0.75,4.4,0.112
6233,-0.65,4.6,0.045
6233,-0.55,4.9,0.027
6233,-0.45,5.1,0.039
6233,-0.35,5.4,0.026
6233,-0.25,9.1,0.06
6233,-0.15,5.9,0.06
6233,-0.05,6.1,0.028
6233,0.05,10.4,0.007
6234,-0.95,3.9,0.081
6234,-0.85,4.1,0.09
6234,-0.75,4.4,0.053
6234,-0.65,4.6,0.068
6234,-0.55,4.9,0.066
6234,-0.45,5.1,0.058
6234,-0.35,5.4,0.044
6234,-0.25,5.6,0.041
6234,-0.15,5.9,0.041
6234,-0.05,2.3,0.043
6234,0.05,6.4,0.029
6235,-0.95,3.9,0.074
6235,-0.85,4.1,0.042
6235,-0.75,4.4,0.05
6235,-0.65,4.6,0.038
6235,-0.55,4.9,0.065
6235,-0.45,5.1,0.047
6235,-0.35,5.4,0.06
6235,-0.25,2.2,0.076
6235,-0.15,5.9,0.041
6235,-0.05,6.1,0.047
6235,0.05,7.3,0.052
6236,-0.95,3.9,0.064
6236,-0.85,4.1,0.06
6236,-0.75,4.4,0.046
6236,-0.65,4.6,0.06
6236,-0.55,4.9,0.041
6236,-0.45,5.1,0.052
6236,-0.35,5.4,0.041
6236,-0.25,10.7,0.058
6236,-0.15,5.9,0.039
6236,-0.05,5.5,0.077
6236,0.05,6.4,0.091
6237,-0.95,3.9,0.069
6237,-0.85,4.1,0.035
6237,-0.75,4.4,0.051
6237,-0.65,4.6,0.063
6237,-0.55,4.9,0.058
6237,-0.45,5.1,0.037
6237,-0.35,5.4,0.023
6237,-0.25,5.6,0.031
6237,-0.15,5.9,0.053
6237,-0.05,6.1,0.078
6237,0.05,6.4,0.121
6238,-0.95,11.0,0.041
6238,-0.85,4.1,0.025
6238,-0.75,4.4,0.043
6238,-0.65,4.6,0.044
6238,-0.55,4.9,0.084
6238,-0.45,7.7,0.045
6238,-0.35,5.4,0.044
6238,-0.25,5.6,0.077
6238,-0.15,5.9,0.072
6238,-0.05,6.1,0.083
6238,0.05,6.4,0.097
6239,-0.95,2.5,0.016
6239,-0.85,3.4,0.026
6239,-0.75,4.4,0.028
6239,-0.65,4.6,0.06
6239,-0.55,14.7,0.027
6239,-0.45,5.1,0.057
6239,-0.35,5.4,0.093
6239,-0.25,5.6,0.075
6239,-0.15,5.9,0.057
6239,-0.05,6.1,0.04
6239,0.05,6.4,0.08
6240,-0.95,3.9,0.026
6240,-0.85,4.1,0.043
6240,-0.75,4.4,0.076
6240,-0.65,4.6,0.043
6240,-0.55,4.9,0.053
6240,-0.45,5.1,0.065
6240,-0.35,5.4,0.062
6240,-0.25,5.6,0.084
6240,-0.15,5.9,0.084
6240,-0.05,6.1,0.057
6240,0.05,6.4,0.054
6241,-0.95,3.9,0.075
6241,-0.85,4.1,0.085
6241,-0.75,4.4,0.057
6241,-0.65,4.6,0.064
6241,-0.55,4.9,0.073
6241,-0.45,5.1,0.054
6241,-0.35,5.4,0.075
6241,-0.25,5.6,0.098
6241,-0.15,5.9,0.054
6241,-0.05,6.1,0.049
6241,0.05,6.4,0.045
6242,-0.95,4.1,0.094
6242,-0.85,4.1,0.083
6242,-0.75,4.4,0.07
6242,-0.65,4.6,0.037
6242,-0.55,4.9,0.082
6242,-0.45,5.1,0.092
6242,-0.35,5.4,0.064
6242,-0.25,5.6,0.057
6242,-0.15,5.9,0.061
6242,-0.05,6.1,0.053
6242,0.05,6.4,0.081
6243,-0.95,3.9,0.086
6243,-0.85,4.1,0.063
6243,-0.75,4.4,0.083
6243,-0.65,4.6,0.065
6243,-0.55,4.9,0.065
6243,-0.45,5.1,0.124
6243,-0.35,5.4,0.04
6243,-0.25,5.6,0.045
6243,-0.15,5.9,0.079
6243,-0.05,6.1,0.081
6243,0.05,6.4,0.078
6244,-0.95,3.9,0.054
6244,-0.85,4.1,0.067
6244,-0.75,4.4,0.05
6244,-0.65,11.7,0.068
6244,-0.55,4.9,0.107
6244,-0.45,5.1,0.054
6244,-0.35,5.4,0.053
6244,-0.25,5.6,0.043
6244,-0.15,5.9,0.055
6244,-0.05,6.1,0.103
6244,0.05,6.4,0.077
6245,-0.95,3.9,0.067
6245,-0.85,4.1,0.068
6245,-0.75,4.4,0.082
6245,-0.65,4.6,0.046
6245,-0.55,4.9,0.101
6245,-0.45,5.1,0.055
6245,-0.35,5.4,0.059
6245,-0.25,5.6,0.062
6245,-0.15,5.9,0.051
6245,-0.05,6.1,0.116
6245,0.05,6.4,0.073
6246,-0.95,3.9,0.111
6246,-0.85,4.1,0.086
6246,-0.75,4.4,0.067
6246,-0.65,6.9,0.09
6246,-0.55,4.9,0.074
6246,-0.45,5.1,0.074
6246,-0.35,5.4,0.071
6246,-0.25,5.6,0.054
6246,-0.15,5.9,0.08
6246,-0.05,14.8,0.032
6246,0.05,6.4,0.069
6247,-0.95,3.9,0.082
6247,-0.85,8.3,0.053
6247,-0.75,4.4,0.059
6247,-0.65,4.6,0.054
6247,-0.55,4.9,0.057
6247,-0.45,5.1,0.092
6247,-0.35,5.4,0.057
6247,-0.25,5.6,0.053
6247,-0.15,11.4,0.068
6247,-0.05,6.1,0.064
6247,0.05,6.4,0.083
6248,-0.95,3.9,0.097
6248,-0.85,3.9,0.104
6248,-0.75,4.4,0.056
6248,-0.65,4.6,0.08
6248,-0.55,4.9,0.083
6248,-0.45,5.1,0.056
6248,-0.35,11.5,0.059
6248,-0.25,5.6,0.069
6248,-0.15,5.9,0.063
6248,-0.05,6.1,0.069
6248,0.05,6.4,0.082
6249,-0.95,3.9,0.106
6249,-0.85,4.1,0.106
6249,-0.75,4.4,0.074
6249,-0.65,13.2,0.038
6249,-0.55,4.9,0.061
6249,-0.45,5.1,0.047
6249,-0.35,6.8,0.046
6249,-0.25,5.6,0.063
6249,-0.15,5.9,0.057
6249,-0.05,6.1,0.055
6249,0.05,6.4,0.084
6250,-0.95,3.9,0.137
6250,-0.85,4.1,0.084
6250,-0.75,2.2,0.147
6250,-0.65,4.6,0.099
6250,-0.55,4.9,0.028
6250,-0.45,5.1,0.027
6250,-0.35,5.4,0.049
6250,-0.25,5.6,0.054
6250,-0.15,5.9,0.038
6250,-0.05,6.1,0.058
6250,0.05,6.4,0.067
6251,-0.95,3.9,0.123
6251,-0.85,4.1,0.127
6251,-0.75,4.4,0.116
6251,-0.65,4.6,0.071
6251,-0.55,4.9,0.057
6251,-0.45,1.7,0.063
6251,-0.35,5.4,0.086
6251,-0.25,5.6,0.038
6251,-0.15,5.9,0.071
6251,-0.05,6.1,0.041
6251,0.05,6.4,0.041
6252,-0.95,3.9,0.099
6252,-0.85,4.1,0.069
6252,-0.75,4.4,0.066
6252,-0.65,6.6,0.054
6252,-0.55,4.9,0.049
6252,-0.45,5.1,0.036
6252,-0.35,5.4,0.046
6252,-0.25,5.6,0.062
6252,-0.15,5.9,0.044
6252,-0.05,6.1,0.023
6252,0.05,6.4,0.023
6253,-0.95,3.9,0.076
6253,-0.85,4.1,0.045
6253,-0.75,4.4,0.055
6253,-0.65,4.6,0.062
6253,-0.55,4.9,0.031
6253,-0.45,5.1,0.036
6253,-0.35,5.4,0.043
